6846;Dünya Kuyumculuk Tarihi - I Eski Çağlardan Ortaçağ;Altan TÜRE;İstanbul Kuyumcular Odası;İstanbul-2011
6847;Dünya Kuyumculuk Tarihi - II Orta Çağdan Günümüze Batı Dün. Takıları;Altan TÜRE;İstanbul Kuyumcular Odası;İstanbul-2011
6848;1. Uluslararası Turizm Karikatürleri Yarışması;;Anadolu Üniversitesi;Eskişehir-2010
6849;Karikatür Müzeleri Yöneticiler Buluşması;;Anadolu Üniversitesi;Eskişehir-2009
6850;Karükatür Sergilerinden Seçkinler (201-2017);Anadolu Üniversitesi;Anadolu Üniversitesi;Eskişehir-2017
6851;Grafik - Tasarım Rehberi;Mehmet Emrullah İNCEARIK;KODLAB Yayın Dağ.;İstanbul - 2012
6852;Herkes İçin Tasarım Müfredetı Geliştirme Çalıştayı;;Anadolu Üniversitesi;Eskişehir-2013
6853;Bir Millet İki Devlet - Türkiye'de Yaşayan Azeri Sanatçılar Resim Sergisi;;Anadolu Üniversitesi;Eskişehir-2013
6854;Bir Tanıdığım / Someone I Know;;İNTES;Ankara - 2007
6855;Bugünden Yarına - Güzel Sanatlar Fakültesi Mezuniyet Sergisi ;;Anadolu Üniversitesi;Eskişehir-2016
6856;Güzel Sanatlar Fakültesi Mezuniyet Sergisi 2014;;Anadolu Üniversitesi;Eskişehir-2015
6857;Güzel Sanatlar Fakültesi Mezuniyet Sergisi 2015;;Anadolu Üniversitesi;Eskişehir-2016
6858;Kadim Sanatın Işığı Yeni Dünya'da ;;Anadolu Üniversitesi;Eskişehir-2016
6859;Lisansüstü 2015 - Anadolu Üniversitesi Güzel Sanatlar Enstitüsü Öğrenci Karma Sergisi;;Anadolu Üniversitesi;Eskişehir-2015
6860;Lisansüstü 2016 - Anadolu Üniversitesi Güzel Sanatlar Enstitüsü Öğrenci Karma Sergisi;;Anadolu Üniversitesi;Eskişehir-2016
6861;Materyaller ile Diyalog Çağdaş Japon Güzel Sanatlar ve El Sanatları Sergisi;;Anadolu Üniversitesi;Eskişehir-2015
6862;Muammer Çakı 9. Uluslararası Öğrenci Seramik Sergisi 2015;;Anadolu Üniversitesi;Eskişehir-2015
6863;Mimarlık  Projeleri Kataloğu;Anadolu Üniversitesi;Anadolu Üniversitesi;Eskişehir-2016
6864;Mimarlık Mezunuyet Projeleri;Anadolu Üniversitesi;Anadolu Üniversitesi;Eskişehir-2017
6865;2017 Ilı Anadolu Üniversitesi Güzel Sanatlar Fak. Mezuniyet Sergisi;Anadolu Üniversitesi;Anadolu Üniversitesi;Eskişehir-2018
6866;Cam, Resim, Grafik, Heykel, Seramik,Çizgi Film, askı Sanatları;Anadolu Üniversitesi;Anadolu Üniversitesi;Eskişehir-2018
6867;Devlet Resim ve Heykel Sergisi;Kültür ve Turizm Bakanlığı;Kültür ve Turizm Bakanlığı;Ankara 2012
6868;Devlet Resim ve Heykel Sergisi;Güzel Sanatlar Genel Müdürlüğü;Kültür ve Turizm Bakanlığı;Ankara 2014
6869;Kentsel Dönüşüm;Ali DÜZGÜN;Kursat Gallery;Ankara
6870;10x10 Katar-Türk 2015;Kültür ve Turizm Bakanlığı;Kültür ve Turizm Bakanlığı;Ankara
6871;Endüstri Tasarımında Kullanıcı Araç İlişkileri Açısından Görsel Bildirişim;İlhan ERHAN;İst. Devlet Güzel Sanatlar Aka.;İstanbul 1979
6872;Gaziantep El ve Ev Sanatları;Mehmet DOĞAN - Şemsettin Can KAYA;Gaziantep İl Turizm Müd.;Gaziantep-1999
6873;Türk El Sanatlarından Örnekler;Haz. Fatma Pamir AKBİL;Akademi Yayınları;İstanbul - 1970
6874;Saklı Hazinenin Ustaları - Master Workmen of The Hidden Treasure;;İzmir Ticaret Odası;İzmir -                                                                                                      
6875;1. Kesme Çiçekçilik Sempozyumu;;İzmir Ticaret Odası;İzmir-2001
6876;"Halkbilim Araştırmaları Merkezi Koleksiyonundan El Sanatları Örnekleri II - Dokumalar 
ve Örgüler";Haz. Tevhide ÖZBAĞCI ve Diğ.;Anadolu Üniversitesi;Eskişehir - 2009
6877;Yeni Dokunan Dekoratif Kilimler;;Anadolu Üniversitesi;Eskişehir-2010
6878;Cam;;Anadolu Üniversitesi;Eskişehir-2008
6879;Glass Art;Peter LAYTON;A&C Black;London Ünv.
6880;Camgeran 2010 - Uluslararası Katılımlı Uygulamalı Cam sempozyumu Bildiri Kitabı;;Anadolu Üniversitesi;Eskişehir-2010
6881;T.C. Merkez Bankası Sanat Koleksiyonu 2;Halil AKDENİZ;T.C. Merkez Bankası;Ankara-2004
6882;Işığın Ustaları;Les Lumınıstes;Arkas Sanat Merkezi;2017
6883;Anadolu Üni. Güzel Sanatlar Fak. Öğretim Elemanları Karma Sergi;;Anadolu Üniversitesi;Eskişehir-2010
6884;Kentin Anlam Haritaları: Gravürlerde İstanbul;Sercan Özgencil YILDIRIM;İstanbul Ticaret Odası;İstanul-2008
6885;Abidin Dino - Topluca;;Anadolu Üniversitesi;Eskişehir-2009
6886;8. Uluslararası Anadolu Kaligrafi ve Tipografi Etkinliği;;Anadolu Üniversitesi;Eskişehir-2016
6887;Kaligrafi ve Tipografinin Sanatsal Yansımaları;;Anadolu Üniversitesi;Eskişehir-2010
6888;UluslararasıAnadolu Kaligrafi Tipografi Etkinliği;Anadolu Üniversitesi;Anadolu Üniversitesi;Eskişehir-2018
6889;Türk Fotoğrafçıları Kütüphanesi 21;Adnan ATAÇ;Antartist;
6890;14 th International congress Of Turkish Art Proceeding;Ed. Frederic HITZEL;ICTA;Paris - 2013
6891;Thirteenth International Congress Of Turkish Art;Ed. Geza DAVİD and Ibolya GERELYES;HUNGARIAN NATIONAL MUSEUM;Budapest - 2009
6892;Dünyanın Renkleri;Çankaya Belediyesi;Çağdaş Sanat Akademisi;Ankara
6893;Kazı Resim;Prof. Gündüz GÖLÖNÜ;Devlet Güzel Sanatlar Akademisi;İstanbul - 1979
6894;Anadolu Kaligrafi ve Tipografi Etkinliği;;Anadolu Üniversitesi;Eskişehir - 2015
6895;Türkiye'de Baskıresme Bakmak;;Anadolu Üniversitesi;Eskişehir - 2012
6896;EFSAD Eskişehir Fotoğraf Sanatı Derneği 1995 - 15. Yıl;Levend KILIÇ;Anadolu Üniversitesi;Eskişehir-2011
6897;Dijital Fotoğrafçılık;Abdulkadir - Özge Mardi BAYAR;KODLAB Yayın Dağ.;İstanbul - 2012
6898;Video Kamera Stüdyo Ortamları ve Dış Çekimler;Abdülkadir CANDEMİR;Anadolu Üniversitesi;Eskişehir-2008
6899;Türkiye'nin Üzerindeki Işık;Sabit Kalfagil;Kültür Bakanlığı;Ankara - 2002
6900;Dialog;Ed. Levend KILIÇ;Anadolu Üniversitesi;Eskişehir - 2012
6901;Devlet Fotoğraf Yarışması;Kültür ve Turizm Bakanlığı;Kültür Bakanlığı;2014
6902;Karşıyakanın Kültürel Zenginliği Uluslararası fotoğraf Yarışması;EFSA-TFSF;Karşıyaka Belediyesi;2010
6903;Tarım ve İnsan - 1. Ulusal Fotoğraf Yarışması;;Tarım ve Köyişleri Bakanlığı;Ankara-2010
6904;İzmir l.nci Müzik ve Sahne Sanatları Kongresi;;İzmir Büyükşehir Belediyesi;İzmir-2003
6905;Hasan Tahsin'in Gül-Zar-ı Musıki Adlı Eserinde Usuller ve Makamlar;Erol BAŞARA;Cumhuriyet Üniversitesi;Sivas-2007
6906;Müze'de Müzik;Anadolu Üniversitesi;Anadolu Üniversitesi;Eskişehir-2018
6907;Konservatuvar Müzik Eğitiminin Bilimsel ve Eğitsel Temelleri;Sevda ASKEROVA;Afyon Kocatepe Üniversitesi;Afyon-2002
6908;Türk Musıkisinde Unutulmuş Makamlar;Danyal MANTI;Atalay Matbaacılık;Ankara - 2014
6909;Analiz Yöntemlerine Genel Bakış ve Analizde SPT Yöntemi;Nuriye Esra KINIKLI;Anadolu Üniversitesi;Eskişehir-2008
6910;Dünden Bugüne Mehter ;Muzaffer ERENDİL ;Genelkurmay Yayınları;Ankara - 1992
6911;Piyano Eğitimi;Sevda ASKEROVA;Kocatepe Üniversitesi;Afyon-2002
6912;Çocuklara Yönelik Programlar ve İçerik Analizi Araştırması;;Başbakanlık Aile ve Sosyal Araşt. G. M.;Ankara-2009
6913;Sinema ve Televizyonda Anlatım Teknikleri ve Dramaturji;Bob FOSS;Hayalbaz Kitap;İstanbul-1992
6914;Türkiye'de Film Endüstrisinin Konumu ve Hedefleri;Hülya Uğur TANRIÖVER;İstanbul Ticaret Odası;İstanbul-2010
6915;Türk Sineması: Sorunlar ve Fırsatlar - Panel;;İstanbul Ticaret Odası;İstanbul-2010
6916;Karagöz Akademisi;Şahin KOÇAK;Anadolu Üniversitesi;Eskişehir - 2009
6917;Sözüm Var Size Gençler (Tiyatro ve Çağdaşlık);Mahmut ALAHVERDİYEV;Mimar Sinan Üniversitesi;İstanbul-1994
6918;Özürlülerin Sosyal Yaşama Uyum Süreçlerinde Sportif Etkinliklerin Rolü; Arzu GÜR;Başbakanlık Özürlüler İdaresi Başk.;Ankara-2010
;EDEBİ KONULAR;800-900 ARASI;;
6919;Güzel Konuşma Yazma;Salih Sarıca- Mustafa Gündüz;Fil Yayınevi;İstabnbul
6920;Bilimsel Yayınlarda Kaynak Gösterme, Tablo ve Şekil Oluşturma Rehberi - APA 6 Kuralları;Haz. İpek Şencan, Güleda Doğan;Türk Kütüphaneciler Derneği;Ankara - 2015
6921;Bilgi Çağında Türk Gençliğinin Yükselen Sesi;Şecaattin ZENGİNOĞLU;Şan Ajans;İzmir-1999
6922;Geleceğe Yön Veren Sözler;Akın ALICI;Elma Yayınevi;
6923;Alıştırmalı Diksiyon Sanatı;Nüzhet ŞENBAY;M.E.B.;Ankara-1989
6924;Alıştırmalı Diksiyon Sanatı;Nüzhet ŞENBAY;M.E.B.;Ankara-1997
6925;Ben Kim, Konuşmak Kim;Hakan URGANCI;Elma Yayınevi;Ankara 2008
6926;Tarihi Değiştiren Konuşmalar;Ali ÇİMEN;Gençlik ve Spor Bakanlığı;İstanbul - 2013
6927;Türkçeyi Güzel Konuşma ve Okuma Klavuzu;Ülkü GİRAY;Bilgi Yayınevi;37135
6928;Konuşma Dediğin Nedir Ki? - Ünlü Konuşmacıların Meslek Sırları;Jeanette & Roy HENDERSON;Crea Yayıncılık;İstanbul-2008
6929;Edebiyatımızda Ticaret ve Tacirler;Fatih KINALI;İstanbul Ticaret Odası;İstanbul-2010
6930;Şiirlerle Hemşire;Abdullah Çağrı ELGÜN;Kültür Basın Yayın Birliği;Ankara - 1991
6931;Türk Askeri İçin Savaş Şiirlerinden Seçmeler (1914-1918);Sadri KARAKOYUNLU;Atatürk Kültür Dil ve Tarih Yük. Kur.;Ankara-1987
6932;Seçmece Gülmece Öyküleri;Muzaffer ABAYHAN;Gümüş Baykuş Yayınları;İstanbul-2005
6933;Diyarbakır'dan Çanakkale'ye Mektuplar;;Akparti;
6934;Tarihimizin Güler Yüzü;Mehmet Nuri YARDIM;Gençlik ve Spor Bakanlığı;İstanbul - 2013
6935;Makale ve Şiirlerle Çeşitleme;İsa Kayacan;Ece Yayınları;Ankara - 1983
6936;Bir Kabusa Uyanmak…..;;Kocaeli Üniversitesi;Kocaeli-2006
6937;Hayat Yarınını Bilmez - Anılarımdan Öyküler;Nurettin TEKİNDOR;Troya Yayıncılık;İstanbul-2005
6938;Prof.Dr. Fermani Maviş Anı Kitabı;Nazmi KOZAK;Anadolu Üniversitesi;Eskişehir-2009
6939;Değiş - Tokuş;Zeynep ÖZCAN;TMMOB Mimarlar Odası;Ankara - 2012
6940;Türk Romanında Aile Kurumu 1870-1970;Nükhet ESEN;Boğaziçi Üniversitesi;İstanbul-1997
6941;42 Yılın (ÜSS-ÖYS-ÖSS) Soruları ve Tam Çözümleri;Rahmetullak KOÇ- Eran OYAL;A YAYINLARI;Ankara-2007
6942;9. Sınıf Türk Edebiyatı Konu Anlatımlı Soru Bankası;Nurefşan İMAMOĞLU;Ferya Matbaası;Ankara-2014
6943;Benim Dünyam;Nazife YILDIRIM;Taşeli Ofset;İçel-2001
6944;Ercümend Behzad LAV - Bütün Eserleri;Doğan HIZLAN;Yapı Kredi Yayınları;İstanbul-1996
6945;Fener Bekçisi Gülizar'ın Aynası;Mehmet AKAY;Türkiye Denizciler Sendikası;İstanbul-2000
6946;Gençliğin Dün Gecesi;Ünal ERSÖZLÜ;Everest Yayınları;İstanbul-2008
6947;Hayyam - Bütün Dörtlükler;Sabahattin EYUBOĞLU;Cem Yayınevi;İstanbul-1998
6948;Kanat İzleri;Nihat Özdal;Hayal Yayınları;İstanbul - 2012
6949;Kaptanın Şiir Defteri;Muharrem ADAGÜN;Türkiye Denizciler Sendikası;İstanbul-2005
6950;Kül Rengi Sabahlar;Mahmut AVCI;;Ankara-2003
6951;Milli Egemenlik ve Barış Şiirleri;;T.B.M.M.;Ankara - 1987
6952;Pencere - Şiirler;Selamet TURAN;Türkiye Denizciler Sendikası;İstanbul-2005
6953;Sensizliğimle Söyleşirken Kendimle;Mehmed Arif;Çınaraltı Yayın Dağ.;İstanbul - 2016
6954;Yelkovan - Şiir (2. Baskı);Gonca ERTUĞRUL;Kurgu Kültür Merkezi Yay.;Ankara - 2014
6955;Yüreğim Yayla Çiçegi;Muhterem ŞAHİN;Desen Matbaacılık;Ankara - 2007
6956;Yüzleşi - 3. Baskı;Mehmed Arif;Çınaraltı Yayın Dağ.;İstanbul - 2016
6957;Dünya Kaçtı Gözüme;Özdemir ASAF;Kültür Yayınları;İstanbul
6958;Emekli Şiirleri;M. Emin TANGÖREN;Türkiye İşçi Emeklileri Der.;Ankara-2006
6959;İstanbul Manileri;Abdulkadir EMEKSİZ;İstanbul Büyükşehir Belediyesi;İstanbul-2007
6960;Almanya'ya Nasıl Geldik?;Yücel FEYZİOĞLU;Babil Yayınları;İstanbul-2004
6961;Cem Sultan - Tragedya (İki Perde);A. Turan OFLAZOĞLU;Atatürk Kültür, Dil ve Tarih Yüksek Kur.;Ankara - 1986
6962;Enver Paşa ve Büyük Ümitler;Yahya AKENGİN;M.E.B.;Ankara-1996
6963;Güzellik ile Aşk - Müzikli Oyun (İki Bölüm);A. Turan OFLAZOĞLU;Atatürk Kültür, Dil ve Tarih Yüksek Kur.;Ankara - 1986
6964;Meddah Amca - Çocuk Oyunu (2 Bölüm);Dinçer SÜMER;T.B.M.M.;Ankara - 1987
6965;Vatan Yahut Silistre;Namık KEMAL;Evrensel İletişim Yayınları;Ankara
6966;Şair Evlenmesi;Şinasi;Emre Kitapevi;39326
6967;Araba Sevdası;Recaizade Mahmut EKREM;Antik Dünya Klasikleri;İstanbul - 2013
6968;Ateşten Gömlek ;Halide Edip ADIVAR;Atlas Kitabevi;İstanbul - 1978
6969;Ayaşlı ile Kiracıları (14. Basım);Memduh Şevket Esendal;Bilgi Yayınevi;Ankara - 2005
6970;Beyoğlu'nun En Güzel Abisi - 3. Basım (Midi Boy);Ahmet Ümit;Everest Yayınları;İstanbul - 2017
6971;Bir Irmaktır Yaşamak;Hayrettin DURMUŞ;Çağrı Yayınları;İstanbul - 2014
6972;Cevdet Bey ve Oğulları;Orhan PAMUK;İletişim Yayınları;İstanbul-1999
6973;"Dağın Öte Yüzü (3 Kitap - 1, Ortadirek; 2, Yer Demir Gök Bakır; 3, Ölmez Otu)";Yaşar KEMAL;Adam Yayıncılık;İstanbul - 2000
6974;Dede Korkut Hikayeleri;Haz: İrfan TATLI;Karanfil Yayınları;İstanbul - 2004
6975;Devlet Ana;Kemal TAHİR;Tekin Yayınevi;İstanbul - 1994
6976;Dönemeç - I. Ve II. Cilt;Ahmet TAHSİN;La Kitap Yayınları;Ankara - 2017
6977;Dudaktan Kalbe;Reşat Nuri Güntekin;İnkılap Kitabevi;İstanbul - 2006
6978;Gurbet Hikayeleri - Yer Altında Dünya Var;Refik Halit KARAY;İnkılap Kitabevi;İstanbul - 
6979;Hangimiz Sevmedik - Çılgınlar Gibi … - 6. Baskı;Ethem Emin Nemutlu;AZ Yayıncılık;İstanbul - 2017
6980;Hey Koca Yurt - 3. Baskı;Halikarnas Balıkçısı;Bilgi Yayınevi;Ankara - 1984
6981;İçimizde Bir Yer - 2. Baskı;Ahmet ALTAN;Alkım Yayınevi;İstanbul - 2004
6982;Küçük Ağa;Tarık BUĞRA;İletişim Yayınları;İstanbul - 2006
6983;Kürk Mantolu Madonna - 85. Baskı;Sabahattin ALİ;Yapı Kredi Yayınları;İstanbul - 2017
6984;Melengicin Gölgesinde;Metin SAVAŞ;Ötüken Neşriyat;İstanbul - 2008
6985;Nene Hatun - Yürekli Kadın;İbrahim ÜNSAL;Hayat Yayınları;Ankara - 2013
6986;Onlar da İnsandı;Cengiz Dağcı;Ötüken Neşriyat;İstanbul - 2008
6987;Ormancı;H. İlker ALTINSOY;Akdeniz Tic.;Muğla-2005
6988;Pinhan - 7. Baskı;Elif Şafak;Metis Yayınları;İstanbul-2006
6989;Puslu Kıtalar Atlası - 10. Baskı;İhsan Oktay Anar;İletişim Yayınları;İstanbul-1999
6990;Sait Faik Abasıyanık Hikayelerinden Seçmeler;Haz: Bircan LAZIM;Eflatun Yayıncılık;İstanbul - 2004
6991;Salkım Hanımın Taneleri;Yılmaz Karakoyunlu;Öteki Yayınevi;Ankara - 1999
6992;Sergüzeşt - Samipaşazade Sezai;Recaizade Mahmut EKREM;Armoni Yayıncılık;İstanbul - 2002
6993;Sis ve Gece - 18. Baskı;Ahmet Ümit;Doğan Kitapçılık;İstanbul - 2007
6994;Şemspare;Elif ŞAFAK;Doğan Kitapçılık;İstanbul - 2012
6995;Taaşşuk-ı Talat ve Fitnat;Şemsettin SAMİ;Timaş Yayınları;İstanbul - 2005
6996;TTB Öykü Anlatı Yarışmalarından Öyküler;;Türk Tabipleri Birliği;Ankara-2001
6997;Türkün Ateşle İmtihanı - Kurtuluş Savaşı Anıları;Halide Edip ADIVAR;Atlas Kitabevi;İstanbul - 1994
6998;Uzaklar - 12. Baskı;Can Dündar;İmge Kitabevi;Ankara - 2005
6999;Yeni Hayat - 35. Baskı;Orhan PAMUK;İletişim Yayınları;İstanbul - 1994
7000;Yüksek Ökçeler;Ömer Seyfettin;Timaş Yayınları;İstanbul - 2015
7001;Zıkkımın Kökü - 4. Basım;Muzaffer İzgü;Bilgi Yayınevi;Ankara - 1994
7002;Bir koltuk Nasıl Devrilir;Aziz NESİN;Cem Yayınevi;İstanbul-1980
7003;Huzur ;Ahmet Hamdi TAŞPINAR;Yapı Kredi Yayınları;36617
7004;Eşekli Kütüphaneci;Fakir BAYKURT;Literatür Yayınları;Temmuz - 20017 
7005;Engüzel Hikayeler;Ömer SEYFETTİN;Zafer Yayınları;38412
7006;Mahalle Kahvesi Havada Bulut;Sait FAİK;Bilgi Yayınevi;34943
7007;Issız Koridorlar;Davut TUNÇBİLEK;Barış Kitap Basım yayın;Ankara
7008;Suyu Arayan Adam;Şefket Süreyya AYDEMİR;Remzi Kitapevi;37742
7009;Kayıp Gül;Serdar ÖZKAN;Timaş Yayınları;İstanbu2010
7010;Direnç Çiçeği;ÖZEV;ÖZEV;
7011;Şu Çılgın Türkler;Turgut ÖZAKMAN;Bilgi Yayınevi;Ankara - 2005
7012;Ekmek, Barış, Özgürlük/ Rotamız Yarınlar;Turhan UZUN;Türkiye Denizciler Sendikası;İstanbul-2000
7013;Öteki Renkler - Seçme Yazılar ve Bir Hikaye;Orhan PAMUK;İletişim Yayıncılık;İstanbul-1999
7014;Rotamız İşçi Hakları;Turhan UZUN;Türkiye Denizciler Sendikası;İstanbul-1998
7015;Yazı…Yorum;Cemil YENİAY;Türkiye Denizciler Sendikası;İstanbul-2001
7016;Ölümsüzlük Arayışı Denemeler;Atilla İNAN;İtalik;36708
7017;Kızlarıma Mektuplar - Yaşamdan Satırbaşları;Emre KONGAR;Remzi Kitapevi;İstanbul - 2001
7018;Şehir Mektupları;Ahmet Rasim;Timaş Yayınları;İstanbul - 2005
7019;Toros Canavarı;Aziz NESİN;Cem Yayınevi;İstanbul-1974
7020;Tuş Beyinli;Yusuf ASAL;Nesil Basım Yayın;42856
7021;Tuş Beyinli-3;Yusuf ASAL;Nesil Basım Yayın;43101
7022;Tuş Beyinl5;Yusuf ASAL;Nesil Basım Yayın;43101
7023;Panik Yok Okuldayız Astronot Kütüphaneci;Yasemin Derya AKA;Melisa Matbacılık;İstabnıl- 2017
7024;Yolculuk Nereye Hermşerim;Gülse BİRSEL;Epsilon Yayıncılık;38565
7025;Gagavuz Masalları;Erdoğan ALTINKAYNAK;Karadeniz Teknik Üniversitesi;Trabzon-2003
7026;Manas Destanı - Kırgız Edebi Dilinin Tarihi Kaynağı;Gülzura CUMAKUNOVA;TİKA;Ankara-1995
7027;Kutadgu Bilig;Yusuf Has HACİP;Antik Dünya Klasikleri;İstanbul 2011
7028;Gülşeni;Mevlana;Ankara Büyükşehir Belediyesi;Ankara - 2008
7029;Lami'i Vamık U Azra - İnceleme-Metin-;Gönül AYAN;Atatürk Kültür Merkezi;Ankara-1998
7030;Mesnevi (6 Cilt);Mevlana (Yay. Haz. Recep Kibar);Milliyet Yayınları;İstanbul-2014
7031;Muhibbi Divanı – Tıpkıbasım;;Kültür ve Turizm Bakanlığı;Ankara-2001
7032;Hz. Mevlana'nın Rubaileri ll;Şefik CAN;Kültür ve Turizm Bakanlığı;Ankara-1991
7033;Üsküplü İshak Çelebi - Divan;Mehmed ÇAVUŞOĞLU - M. Ali TANYERİ;Mimar Sinan Üniversitesi;İstanbul-1990
7034;Tefvizname;Erzurumlu İbrahim Hakkı;Atatürk Üniversitesi Yayınları;Erzurum - 2012
7035;Mesnev'den  Seçmeler;Yakup ŞAFAK;Konya Valiliği;2016
7036;Mevlana – Gülşeni;Ankara Büyükşehir Belediyesi;Kültür ve Sosyal İşler Dairesi Baş.;Ankara-2008
7037;Evliya Çelebi - Seyahatname'den Seçmeler;Haz.Ferhat ŞAHİN;Kardelen Yayınları;İstanbul - 2005
7038;Felatun Bey ile Rakım Efendi;Ahmet Midhat Efendi;Anadolu Üniversitesi;43009
7039;A Short History of English Literature;Prof. Lerzan GÜLTEKİN;Cumhuriyet Üniversitesi;Sivas - 1998
7040;Ak Şeytan;John WEBSTER;Yapı Kredi Yayınları;Ankara-1995
7041;Hamlet (4. Basım);William Shakespeare, Çev.Bülent Bozkurt;Remzi Kitapevi;İstanbul - 2002
7042;Macbeth;William Shakespeare, Çev.Sebahattin Eyupoğlu;Türkiye İş Bankası;İstanbul - 2002
7043;Davut ve Golyat - Olağan Mağluplar İçin Devlerle Savaşma Sanatı (2. Baskı);Malcolm GLADWELL;MediaCat;İstanbul - 2015
7044;Fareler ve İnsanlar - 8. Basım;John Steinbeck;Remzi Kitapevi;İstanbul-2004
7045;Hayvan Çiftliği - Bir Peri Masalı (49. Baskı);George Orwel, Çev. Celal Üster;Can Yayınları;İstanbul - 2017
7046;Kimlik;Dan Chaon - Çev. Funda Çankaya;Arunas Yayıncılık;İstanbul - 2014
7047;Kitaplar Aşkına;Ashton LEE - Çev.Gülnur ŞAHİN;Eksik Parça Yayın Evi;İstanbul - 2013
7048;Oliver Twist;Charles Dickens;Köneman;Köln - 1999
7049;Robinson Crusoe;Daniel Defoe - Çev. Mustafa Didim;Parıltı Yayınları;İstanbul - 2004
7050;Kendine Ait Bir Oda;Vırgınıa WOOLF;İndigo yayın;İstanbul 2017
7051;Dorıaan Gray'in Portresi;Oscar WILDE;İndigo yayın;İstanbul 2017
7052;Gülverenin Gezileri;Jonathan Swift;Evrensel İletişim Yayınları;Ankara
7053;Pollyanna;Elonor Porter;Evrensel İletişim Yayınları;Ankara
7054;Mobidick;Ali OLCAR;Gönül Yayıncılık;Ankara
7055;Midniğht's Children;Salman RUSHDİE;Picador;1981
7056;The Alexandria Quartet;Lawrence Durrell;Faber And Faber;London   
7057;Beyaz Diş;Jack London;Karanfil Yayınları;İstanbul - 2005
7058;Seçme Hikayeler;Edgar Allan POE;İthaki Yayınları;İstanbul - 2002
7059;Lonesome Dove;Larry Mc Murtry;Pocket Book;
7060;Tozlu Rüyalar Kitapçısı ;Cynthia Swanson, Çev. Esra Yüksel;Martı Yayıncılık;İstanbul - 2015
7061;TetA-Tete;Hazel Rowley;P.S;
7062;Hiç Kimse Sıradan Değildir;Markus ZUSAK - Çev. Selim YENİÇERİ;Martı Yayıncılık;İstanbul - 2012
7063;Dava ;Franz KAFKA - Çev. Emre ALAGÖZ;Panama Yayıncılık;Ankara - 2015
7064;Dönüşüm;Franz KAFKA - Çev. Ahmet CEMAL;Can Yayınları;İstanbul - 1999
7065;Faust;Goethe - Çev. Celal Öner;Alkım Yayınevi;İstanbul - 2006
7066;Kitap Hırsızı;Markus ZUSAK - Çev. Selim YENİÇERİ;Martı Yayıncılık;İstanbul - 2015
7067;Amok Koşucu;Stefan Zweıg;İndigo yayın;İstanbul - 2017
7068;Satranç;Stefan Zweıg;İndigo yayın;İstanbul - 2017
7069;Bilinmeyen Bir kadına Mektup;Stefan Zweıg;İndigo yayın;İstanbul - 2017
7070;Genç Werther'in Acıları;Goethe - Çev. Gökçe Müderriaoğlu AKTAŞ;İndigo yayın;İstanbul - 2017
7071;Andersen Masalları;Hans Chrıstıan Andersen;Yuva yayınları;İstanbul - 1999
7072;Felidae;Akif PİRİNÇCİ;Güncel Yayancılık;İstanbul-1999
7073;Mutluluk Müziği ;Semih ÇELENK;Etki;İzmir-2009
7074;Kibarlık Budalası - Sevda Doktoru;Moliere, Çev. Buket Yılmaz;Lacivert Yayıncılık;İstanbul - 2013
7075;Goriot Baba;Honere de Balzac Çev. Tolga Sağlam;Antik Dünya Klasikleri;İstanbul - 2013
7076;Notre Dame'ın Kamburu;Wictor HUGO;İskele Yayıncılık;İstanbul - 2007
7077;Pekin'de Sonbahar - 3. Basım;Boris Vian, Çev. Alev ER;Can Yayınları;İstanbul - 1999
7078;Çocuk Kalbi ;Edmond De Amicis, Çev: A.Göke Bozkurt;Avrupa Yakası Yayıncılık;İstanbul - 2013
7079;Don Kişot;Cervantes;Zafer Yayınları;İstanbul - 2005
7080;Kum Kitabı;Jorge Luis Borges, Çev.Yıldız Ersoy Canpolat;İletişim Yayınları;İstanbul - 2016
7081;Latin Amerika Edebiyatı Öykü Seçkisi;Yıldız Ersoy CANPOLAT;Kültür ve Turizm Bakanlığı;Ankara-2004
7082;Devlet Ana;platon;İş Bankası Kültür Yayınları;İstanbu1999
7083;Kelile ve Dimme;Beydeba;Antik Dünya Klasikleri;İstanbul - 2013
7084;Beyaz Zambaklar Ülkesinde;Grigoriy Petrov;Gençlik ve Spor Bakanlığı;Ankara - 2013
7085;Cinler;Dostoyevski   Çeviren: Ergin ALTAY;İletişim Yayınları;İstanbul-2002
7086;Suç ve Ceza;Dostoyevski, Çeviren: Ergin ALTAY;İletişim Yayıncılık;İstanbul 2001
7087;Suç ve Ceza;Dostoyevski, Çeviren: Faysal BAL;Gençlik ve Spor Bakanlığı;İstanbul - 2013
7088;İnsan Neyle YAŞAR;TOLSTOY;İndigo yayın;İSTANBUL -2017
7089;Bir Delinin Hatıra Defteri;Nikolay GOGOL;İndigo yayın;İSTANBUL -2017
7090;Babalar ve Oğullar;Ivan Sergeyeviç Turgenyev Çev.Recep Şükrü GÜNGÖR;Antik Dünya Klasikleri;İstanbul - 2013
